LOC_ID,metric,n,slope_wls,p_wls,q_wls,protein_name
LOC134684257,dlog_adhesion_kpa,45,0.390804639410101,0.22797019903061133,0.9791311321908712,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"
LOC134722108,dlog_adhesion_kpa,45,0.037614091697127844,0.8212190598267409,0.9791311321908712,Collagen alpha-1(XXI) chain
LOC134695253,dlog_adhesion_kpa,45,0.36623422026241326,0.28438145695538836,0.9791311321908712,Collagen alpha-3(VI) chain
LOC134707467,dlog_adhesion_kpa,45,-0.04423648332837154,0.7411163042458953,0.9791311321908712,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1)
LOC134716146,dlog_adhesion_kpa,45,0.15200608719768113,0.5084052066805228,0.9791311321908712,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)
LOC134715482,dlog_adhesion_kpa,45,-0.35661654310936897,0.4675798587145451,0.9791311321908712,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)
LOC134692100,dlog_adhesion_kpa,45,0.2579991473284546,0.0559219478503131,0.9754104359473821,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134682955,dlog_adhesion_kpa,45,0.05201248790004354,0.7866833373286554,0.9791311321908712,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)
LOC134720973,dlog_adhesion_kpa,45,-0.2533231371818487,0.3077505539309588,0.9791311321908712,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13)
LOC134716385,dlog_adhesion_kpa,45,0.08142199806348739,0.34357781575110213,0.9791311321908712,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134720932,dlog_adhesion_kpa,45,0.013327703870494274,0.8463560058604763,0.9791311321908712,Byssal peroxidase-like protein 2
LOC134721315,dlog_adhesion_kpa,45,-0.02961462783741835,0.8206902033611297,0.9791311321908712,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20)
LOC134695001,dlog_adhesion_kpa,45,-0.1054284564352617,0.6810972033898097,0.9791311321908712,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p)
LOC134710997,dlog_adhesion_kpa,45,-0.01583049098510461,0.8971999258203651,0.9791311321908712,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)"
LOC134691221,dlog_adhesion_kpa,45,0.1346984815667644,0.6803729529477903,0.9791311321908712,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta)
LOC134697127,dlog_adhesion_kpa,45,0.8878913779267087,0.04447203026526355,0.9754104359473821,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134722070,dlog_adhesion_kpa,45,0.028410322623716493,0.9014223121757227,0.9791311321908712,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)"
LOC134682488,dlog_adhesion_kpa,45,-0.044599050248017344,0.7276514957430195,0.9791311321908712,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)
LOC134690636,dlog_adhesion_kpa,45,-0.18951796600681126,0.23175022514950472,0.9791311321908712,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134721046,dlog_adhesion_kpa,45,-0.1773150645455222,0.6591931845300362,0.9791311321908712,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]
LOC134701696,dlog_adhesion_kpa,45,0.2552175865828463,0.3720564024201165,0.9791311321908712,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)
LOC134728119,dlog_adhesion_kpa,45,-0.34814862545405667,0.06766841483528892,0.9754104359473821,Collagen alpha-1(XXII) chain
LOC134705706,dlog_adhesion_kpa,45,-0.01576882329739046,0.9432595421995251,0.9932493790144942,Collagen alpha-1(V) chain
LOC134715908,dlog_adhesion_kpa,45,-0.15518440468297992,0.5473620429804729,0.9791311321908712,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-)
LOC134720677,dlog_adhesion_kpa,45,-0.07027070670046189,0.6806587366486201,0.9791311321908712,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)
LOC134682504,dlog_adhesion_kpa,45,0.010196158023222423,0.9501601753973609,0.9932493790144942,Collagen alpha-3(VI) chain
LOC134725897,dlog_adhesion_kpa,45,-0.022882889699374027,0.8992023022489717,0.9791311321908712,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase)
LOC134697168,dlog_adhesion_kpa,45,-0.13134820290561408,0.7446386913462345,0.9791311321908712,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134686763,dlog_adhesion_kpa,45,0.46670438776979684,0.07741352666249064,0.9754104359473821,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37)
LOC134711515,dlog_adhesion_kpa,45,0.11086600835092299,0.6335400993903638,0.9791311321908712,Collagen alpha-2(IV) chain
LOC134687560,dlog_adhesion_kpa,45,-0.2849050669548984,0.31985058739600286,0.9791311321908712,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1)
LOC134720928,dlog_adhesion_kpa,45,0.37765481806188184,0.034832383942279395,0.9754104359473821,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)
LOC134711985,dlog_adhesion_kpa,45,0.6773224848664672,0.12259114161101567,0.9791311321908712,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)
LOC134715354,dlog_adhesion_kpa,45,-0.2958961766598885,0.14044298528715313,0.9791311321908712,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134693874,dlog_adhesion_kpa,45,-0.08545458454052116,0.7801339684303563,0.9791311321908712,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide]
